—ß∆⁄,—ß∫≈,µÿµ„,»’∆⁄, ±º‰,Ω∂Ó
2,63, ≥Ã√,602,110621,2.83
2,63,Àﬁ…·,406,110719,0.05
2,63, ≥Ã√,415,111452,1.8
2,63, ≥Ã√,702,111518,1.7
2,63, ≥Ã√,414,111520,1.8
2,63, ≥Ã√,503,111550,1.8
2,63, ≥Ã√,503,111551,3
2,63, ≥Ã√,415,111601,1
2,63, ≥Ã√,630,111638,5.1
2,63, ≥Ã√,322,111732,1.6
2,63, ≥Ã√,625,111806,5.6
2,63, ≥Ã√,414,111815,3
2,63, ≥Ã√,620,111838,5.1
2,63, ≥Ã√,503,111858,2.8
2,63, ≥Ã√,520,111913,5.2
2,63, ≥Ã√,404,111927,4.6
2,63, ≥Ã√,422,112001,3.1
2,63, ≥Ã√,320,112114,1.6
2,63, ≥Ã√,320,112130,3.1
2,63, ≥Ã√,702,112144,1.5
2,63, ≥Ã√,225,112215,1.6
2,63, ≥Ã√,618,112258,4.5
2,63, ≥Ã√,618,112305,4
2,63, ≥Ã√,520,112327,2
2,63, ≥Ã√,401,112332,3.6
2,63, ≥Ã√,510,112419,5.4
2,63, ≥Ã√,701,112419,5.6
2,63, ≥Ã√,705,112439,4.7
2,63, ≥Ã√,621,112441,4.6
2,63, ≥Ã√,510,112515,1.5
2,63, ≥Ã√,709,112659,5.1
2,63, ≥Ã√,620,112823,3
2,63, ≥Ã√,302,112931,5.5
2,63, ≥Ã√,617,113004,4
2,63, ≥Ã√,419,113251,2
2,63, ≥Ã√,501,113253,4.6
2,63, ≥Ã√,529,113259,1.7
2,63, ≥Ã√,419,113303,3
2,63, ≥Ã√,522,113303,4.6
2,63, ≥Ã√,617,113316,0.5
2,63, ≥Ã√,529,113318,2.3
2,63, ≥Ã√,422,113339,3.4
2,63, ≥Ã√,508,113527,4.6
2,63, ≥Ã√,331,113551,1.4
2,63,Àﬁ…·,225,113606,0.08
2,63, ≥Ã√,508,113617,3.5
2,63, ≥Ã√,615,113724,2.5
2,63, ≥Ã√,611,113746,5.1
2,63, ≥Ã√,519,113840,5.6
2,63, ≥Ã√,629,113934,5.4
2,63, ≥Ã√,617,113957,3.55
2,63,≥¨ –,426,114220,8.2
2,63, ≥Ã√,615,114236,0.5
2,63,≥¨ –,621,114312,4.4
2,63, ≥Ã√,419,114318,4.6
2,63, ≥Ã√,406,114409,5.6
2,63, ≥Ã√,405,114530,2.4
2,63, ≥Ã√,405,114634,4.9
2,63, ≥Ã√,318,114640,2.1
2,63, ≥Ã√,317,114720,1.6
2,63, ≥Ã√,304,114734,4.6
2,63, ≥Ã√,616,114742,2.5
2,63, ≥Ã√,628,114754,4.6
2,63, ≥Ã√,310,114803,1.6
2,63, ≥Ã√,628,114813,4.6
2,63, ≥Ã√,616,114831,4.4
2,63, ≥Ã√,517,114922,4.1
2,63, ≥Ã√,601,114929,4.6
2,63, ≥Ã√,703,114937,4.4
2,63, ≥Ã√,627,114938,5.4
2,63, ≥Ã√,317,115010,3.1
2,63, ≥Ã√,612,115016,3
2,63, ≥Ã√,329,115126,5.6
2,63, ≥Ã√,519,115136,5.1
2,63,≥¨ –,404,115159,1
2,63, ≥Ã√,329,115236,4
2,63, ≥Ã√,611,115239,8.43
2,63, ≥Ã√,407,115449,4.6
2,63, ≥Ã√,708,115504,5.5
2,63, ≥Ã√,526,115521,4.9
2,63, ≥Ã√,329,115616,3
2,63, ≥Ã√,513,115629,1.5
2,63, ≥Ã√,627,115705,2.5
2,63, ≥Ã√,612,115707,2.5
2,63, ≥Ã√,515,115719,3.3
2,63, ≥Ã√,412,115726,5.5
2,63, ≥Ã√,513,115727,1.8
2,63, ≥Ã√,407,115829,5.1
2,63, ≥Ã√,227,120039,3.6
2,63, ≥Ã√,406,120219,4.63
2,63, ≥Ã√,511,120225,5.2
2,63, ≥Ã√,324,120226,4.6
2,63, ≥Ã√,227,120238,1.5
2,63, ≥Ã√,524,120427,3.2
2,63, ≥Ã√,523,120430,3.9
2,63, ≥Ã√,523,120538,1.5
2,63, ≥Ã√,603,120553,3.7
2,63, ≥Ã√,403,120605,4.1
2,63, ≥Ã√,403,120632,1
2,63, ≥Ã√,613,120706,1.8
2,63, ≥Ã√,604,120735,1.2
2,63, ≥Ã√,418,120741,1.9
2,63,≥¨ –,317,120750,2.6
2,63, ≥Ã√,228,120807,2.6
2,63,≥¨ –,314,120834,4.6
2,63, ≥Ã√,609,120837,6.9
2,63, ≥Ã√,606,120847,3
2,63, ≥Ã√,428,120857,4.6
2,63, ≥Ã√,604,120906,4.8
2,63, ≥Ã√,509,120907,5.15
2,63, ≥Ã√,326,120925,4.1
2,63,≥¨ –,307,120930,8.3
2,63, ≥Ã√,524,120932,0.5
2,63, ≥Ã√,619,120933,1.2
2,63, ≥Ã√,509,120936,1.5
2,63, ≥Ã√,502,120941,1.8
2,63, ≥Ã√,425,120944,3.1
2,63, ≥Ã√,312,120949,7.6
2,63, ≥Ã√,328,120952,2.1
2,63, ≥Ã√,521,121023,5.1
2,63, ≥Ã√,411,121031,4.5
2,63, ≥Ã√,603,121031,2.3
2,63, ≥Ã√,613,121031,5.7
2,63, ≥Ã√,416,121035,2.1
2,63, ≥Ã√,530,121046,4.6
2,63, ≥Ã√,423,121056,4.6
2,63, ≥Ã√,619,121101,4
2,63,≥¨ –,313,121102,7.2
2,63, ≥Ã√,328,121110,5
2,63, ≥Ã√,405,121118,6.1
2,63, ≥Ã√,514,121140,4.2
2,63, ≥Ã√,411,121211,1.5
2,63, ≥Ã√,409,121225,4.8
2,63, ≥Ã√,502,121253,1.5
2,63, ≥Ã√,424,121303,4.1
2,63, ≥Ã√,516,121303,5.4
2,63, ≥Ã√,327,121309,4.1
2,63, ≥Ã√,425,121324,1.8
2,63, ≥Ã√,507,121334,7.5
2,63, ≥Ã√,305,121345,6
2,63, ≥Ã√,704,121348,4.6
2,63, ≥Ã√,402,121416,4.6
2,63, ≥Ã√,428,121424,3.8
2,63, ≥Ã√,516,121434,1.8
2,63, ≥Ã√,306,121449,3.6
2,63, ≥Ã√,424,121529,4
2,63, ≥Ã√,325,121535,4.2
2,63, ≥Ã√,327,121555,1
2,63, ≥Ã√,325,121618,1.5
2,63, ≥Ã√,528,121627,2.3
2,63, ≥Ã√,402,121638,1
2,63, ≥Ã√,528,121651,2.5
2,63,≥¨ –,513,121814,2
2,63, ≥Ã√,619,121834,0.5
2,63, ≥Ã√,321,121835,5.2
2,63, ≥Ã√,321,121934,1.5
2,63,≥¨ –,228,122247,4.9
2,63, ≥Ã√,605,122416,2.3
2,63, ≥Ã√,425,122511,3.77
2,63, ≥Ã√,427,122612,3.3
2,63, ≥Ã√,605,122617,4.4
2,63, ≥Ã√,326,122646,2.9
2,63, ≥Ã√,502,122955,3.75
2,63,≥¨ –,420,123017,7.2
2,63, ≥Ã√,607,123310,16.4
2,63,Àﬁ…·,615,123842,1
2,63,Àﬁ…·,406,124307,1.2
2,63, ≥Ã√,607,125112,4.2
2,63, ≥Ã√,614,130650,4.5
2,63,Àﬁ…·,507,131040,1.3
2,63,≥¨ –,706,132152,6.3
2,63,Œƒ”°,424,133213,3.6
2,63,Àﬁ…·,302,134253,0.08
2,63,≥¨ –,618,140327,3.8
2,63,≥¨ –,703,140615,2.7
2,63,ΩªÕ®,331,141001,4
2,63,≥¨ –,511,141003,3.5
2,63,ΩªÕ®,506,141240,1
2,63,≥¨ –,422,141724,2.8
2,63,Õº Èπ›,318,141725,5
2,63,≥¨ –,531,142108,2.2
2,63,≥¨ –,424,142446,2.8
2,63,≥¨ –,413,143321,12
2,63,Àﬁ…·,601,144258,0.05
2,63,Àﬁ…·,513,145724,0.06
2,63,Àﬁ…·,520,153252,0.05
2,63,Àﬁ…·,421,154138,1.3
2,63,ΩªÕ®,525,155155,4
2,63,≥¨ –,527,155307,2
2,63,ΩªÕ®,303,155749,4
2,63, ≥Ã√,501,161001,4.6
2,63,Õº Èπ›,502,161454,5
2,63,Õº Èπ›,419,161514,5
2,63,≥¨ –,521,161846,6
2,63, ≥Ã√,617,161905,1.5
2,63,Õº Èπ›,530,162703,5
2,63,Àﬁ…·,617,162825,0.07
2,63,Õº Èπ›,511,163150,5
2,63,Õº Èπ›,604,163906,10
2,63,≥¨ –,512,164104,2.3
2,63,ΩªÕ®,701,164513,1
2,63,Õº Èπ›,503,164653,5
2,63, ≥Ã√,704,170114,3.1
2,63, ≥Ã√,704,170708,1.6
2,63,ΩªÕ®,616,171224,1
2,63, ≥Ã√,407,171251,1.8
2,63,≥¨ –,321,171358,6
2,63, ≥Ã√,606,171404,0.5
2,63, ≥Ã√,407,171414,1
2,63, ≥Ã√,606,171639,1.8
2,63,ΩªÕ®,301,171910,1
2,63, ≥Ã√,614,172106,4
2,63, ≥Ã√,421,172202,4.6
2,63, ≥Ã√,613,172207,0.5
2,63,Àﬁ…·,521,172227,0.07
2,63, ≥Ã√,628,172417,1.8
2,63, ≥Ã√,509,172452,4.6
2,63, ≥Ã√,708,172505,5.1
2,63, ≥Ã√,614,172549,3.5
2,63,Àﬁ…·,701,172554,0.1
2,63, ≥Ã√,314,172613,1.8
2,63, ≥Ã√,626,172708,4.6
2,63, ≥Ã√,705,172714,4.4
2,63, ≥Ã√,613,172747,3
2,63, ≥Ã√,402,172800,5.3
2,63, ≥Ã√,402,172808,0.03
2,63, ≥Ã√,708,172848,0.5
2,63, ≥Ã√,314,172910,3.3
2,63,≥¨ –,407,173033,2.4
2,63, ≥Ã√,705,173107,0.7
2,63, ≥Ã√,414,173223,4.5
2,63, ≥Ã√,316,173226,5.6
2,63, ≥Ã√,505,173235,3.6
2,63, ≥Ã√,315,173315,1.6
2,63, ≥Ã√,315,173326,3.7
2,63, ≥Ã√,623,173424,0.6
2,63, ≥Ã√,709,173502,4.8
2,63, ≥Ã√,626,173550,2.5
2,63, ≥Ã√,627,173552,4.6
2,63, ≥Ã√,625,173558,4.6
2,63, ≥Ã√,411,173650,3.7
2,63, ≥Ã√,328,173704,4.6
2,63, ≥Ã√,630,173724,5.6
2,63, ≥Ã√,303,173811,4.4
2,63, ≥Ã√,627,173811,1.8
2,63, ≥Ã√,509,173913,5.1
2,63, ≥Ã√,526,174052,3.6
2,63, ≥Ã√,426,174054,1.4
2,63, ≥Ã√,426,174055,3.5
2,63, ≥Ã√,709,174245,2.5
2,63, ≥Ã√,510,174419,4.6
2,63, ≥Ã√,414,174434,3.6
2,63, ≥Ã√,625,174449,2.5
2,63, ≥Ã√,514,174455,2.3
2,63, ≥Ã√,703,174539,4.9
2,63, ≥Ã√,703,174644,0.5
2,63, ≥Ã√,703,174651,0.3
2,63, ≥Ã√,302,174732,3.9
2,63, ≥Ã√,709,174849,5.1
2,63, ≥Ã√,524,174901,0.6
2,63, ≥Ã√,624,174908,1.8
2,63, ≥Ã√,519,175035,4.8
2,63, ≥Ã√,524,175115,3
2,63, ≥Ã√,418,175125,3.8
2,63, ≥Ã√,418,175128,3.8
2,63, ≥Ã√,612,175129,3.5
2,63, ≥Ã√,625,175207,5.1
2,63, ≥Ã√,625,175229,5.1
2,63, ≥Ã√,702,175239,4.4
2,63,Àﬁ…·,324,175353,1.2
2,63, ≥Ã√,225,175441,4.6
2,63, ≥Ã√,326,175615,5
2,63, ≥Ã√,603,175634,3
2,63, ≥Ã√,327,175645,5
2,63, ≥Ã√,702,175647,0.5
2,63, ≥Ã√,603,175707,0.8
2,63, ≥Ã√,318,175726,4.6
2,63, ≥Ã√,513,175805,0.8
2,63,≥¨ –,305,175811,8.5
2,63, ≥Ã√,506,175822,1.5
2,63, ≥Ã√,506,175826,3
2,63, ≥Ã√,608,175847,5.1
2,63, ≥Ã√,311,175911,4.1
2,63, ≥Ã√,401,175913,3.1
2,63, ≥Ã√,608,175924,3
2,63,≥¨ –,313,175926,6.3
2,63, ≥Ã√,618,175926,4.4
2,63, ≥Ã√,408,175943,1.6
2,63, ≥Ã√,605,180008,3.5
2,63, ≥Ã√,226,180022,1.6
2,63, ≥Ã√,310,180033,4.6
2,63, ≥Ã√,424,180039,3
2,63, ≥Ã√,415,180044,4.6
2,63, ≥Ã√,507,180107,4.6
2,63, ≥Ã√,522,180111,3
2,63, ≥Ã√,507,180123,4.6
2,63,≥¨ –,228,180136,8.7
2,63, ≥Ã√,527,180205,4.6
2,63, ≥Ã√,422,180304,2.4
2,63, ≥Ã√,304,180305,5.6
2,63, ≥Ã√,508,180313,5
2,63, ≥Ã√,304,180317,4.6
2,63, ≥Ã√,312,180344,4.6
2,63,≥¨ –,524,180349,5.5
2,63, ≥Ã√,424,180402,5.4
2,63,Õº Èπ›,428,180559,1.6
2,63, ≥Ã√,320,180619,4
2,63, ≥Ã√,410,180621,3.7
2,63, ≥Ã√,320,180643,4
2,63, ≥Ã√,410,180657,1.5
2,63, ≥Ã√,425,180714,4.6
2,63,≥¨ –,612,180715,5.3
2,63, ≥Ã√,227,180904,5.5
2,63,≥¨ –,319,180913,5.2
2,63, ≥Ã√,425,180917,3.3
2,63,Õº Èπ›,618,180923,10
2,63, ≥Ã√,602,180929,4
2,63,≥¨ –,416,180956,8
2,63, ≥Ã√,602,181011,1.5
2,63,ΩªÕ®,706,181053,1
2,63,Àﬁ…·,416,181551,0.01
2,63, ≥Ã√,515,181553,2.3
2,63,Àﬁ…·,416,181631,0.06
2,63,≥¨ –,318,181657,4.4
2,63, ≥Ã√,304,181715,4.1
2,63, ≥Ã√,607,181945,1.6
2,63,≥¨ –,417,182202,3
2,63, ≥Ã√,317,182322,0.6
2,63, ≥Ã√,317,182324,3.5
2,63,Œƒ”°,513,182730,17.55
2,63,ΩªÕ®,420,182811,1
2,63, ≥Ã√,409,183122,1.5
2,63, ≥Ã√,409,183142,2
2,63, ≥Ã√,607,183353,5.1
2,63, ≥Ã√,607,183419,5.1
2,63, ≥Ã√,409,183615,6
2,63,Õº Èπ›,520,183808,10
2,63,≥¨ –,519,183910,2
2,63,≥¨ –,514,184231,3
2,63,ΩªÕ®,616,184310,1
2,63, ≥Ã√,321,184736,4.5
2,63,Àﬁ…·,406,184948,0.9
2,63,≥¨ –,329,192258,10.2
2,63, ≥Ã√,419,192327,4.5
2,63,ΩªÕ®,706,192858,1
2,63,Õº Èπ›,308,193235,5
2,63,≥¨ –,419,193403,5.1
2,63,Õº Èπ›,320,193407,5
2,63,ΩªÕ®,517,194540,1
2,63, ≥Ã√,322,200120,4.5
2,63, ≥Ã√,502,200242,4.5
2,63,≥¨ –,324,200444,3.5
2,63, ≥Ã√,502,200457,1
2,63,Àﬁ…·,324,200505,0.07
2,63, ≥Ã√,511,201156,4.5
2,63,Õº Èπ›,703,201452,2.6
2,63,Àﬁ…·,612,202155,0.08
2,63,≥¨ –,511,202642,13.1
2,63,ΩªÕ®,504,203821,1
2,63,≥¨ –,522,204000,3
2,63, ≥Ã√,323,204729,4.5
2,63, ≥Ã√,323,204946,1
2,63,≥¨ –,619,205506,5.4
2,63,ΩªÕ®,610,205603,1
2,63,Àﬁ…·,227,205658,0.08
2,63,Àﬁ…·,619,205702,0.08
2,63,≥¨ –,323,210033,4.7
2,63,≥¨ –,611,210327,3
2,63,≥¨ –,614,210502,8.9
2,63,≥¨ –,512,210558,1.9
2,63,≥¨ –,512,210604,3
2,63,≥¨ –,228,211111,9.4
2,63,≥¨ –,530,211209,2.4
2,63,≥¨ –,523,211441,7.8
2,63,≥¨ –,313,211701,18.6
2,63,≥¨ –,313,211712,7.3
2,63,≥¨ –,507,211721,3
2,63,Àﬁ…·,525,211912,0.06
2,63,Àﬁ…·,330,212235,1.2
2,63,Àﬁ…·,523,212439,0.09
2,63,Àﬁ…·,412,212624,1.4
2,63,Àﬁ…·,708,212900,1.26
2,63,≥¨ –,423,212928,3.7
2,63,Àﬁ…·,507,212941,0.07
2,63,≥¨ –,426,212954,3
2,63,≥¨ –,308,213058,3.8
2,63,≥¨ –,520,213455,3.4
2,63,≥¨ –,510,213500,3.1
2,63,≥¨ –,503,213734,11.2
2,63,Àﬁ…·,430,213746,0.8
2,63,≥¨ –,702,214917,4.5
2,63,≥¨ –,417,214925,2.3
2,63,≥¨ –,418,215040,4.1
2,63,≥¨ –,428,215139,8
2,63, ≥Ã√,331,215505,3
2,63,Àﬁ…·,420,215739,0.08
2,63,≥¨ –,302,215900,8.4
2,63,≥¨ –,311,215937,5.6
2,63,Àﬁ…·,329,220003,0.06
2,63, ≥Ã√,331,220256,1.5
2,63,≥¨ –,527,220312,6.7
2,63,≥¨ –,614,220342,4.7
2,63,Àﬁ…·,608,221220,0.05
2,63,Àﬁ…·,326,221423,0.08
2,63,Àﬁ…·,317,221552,0.08
2,63,Àﬁ…·,424,221606,0.06
2,63,≥¨ –,518,221918,3
2,63,Àﬁ…·,311,221927,0.01
2,63,Àﬁ…·,311,222032,0.01
2,63,Àﬁ…·,311,222102,0.02
2,63,Àﬁ…·,311,222229,0.01
2,63,Àﬁ…·,401,222248,0.06
2,63,Àﬁ…·,311,222259,0.01
2,63,Àﬁ…·,403,222314,1.8
2,63,Àﬁ…·,311,222328,0.01
2,63,Àﬁ…·,614,222729,0.07
2,63,≥¨ –,415,222908,4.3
2,63,Àﬁ…·,603,222920,0.07
2,63,≥¨ –,602,223023,14.2
2,63,≥¨ –,604,223418,9.6
2,63,≥¨ –,422,224129,7.5
2,63,Àﬁ…·,416,224129,1
2,63,Àﬁ…·,303,224320,0.01
2,63,Àﬁ…·,524,224733,0.9
2,63,Àﬁ…·,709,225559,0.5
2,63,Àﬁ…·,618,225611,1
2,63,Àﬁ…·,615,225726,0.6
2,63,Àﬁ…·,615,230322,0.1
2,63,Àﬁ…·,615,230351,0.5
2,63,Àﬁ…·,607,231525,0.8
2,63,Àﬁ…·,531,231902,0.1
2,63,Àﬁ…·,628,234251,0.6
2,63,Àﬁ…·,524,234406,0.1
2,63,Àﬁ…·,524,234406,0.1
3,63,Àﬁ…·,1011,406,0.1
3,63,Àﬁ…·,1011,2201,0.7
3,63,Àﬁ…·,1003,13338,1
3,63, ≥Ã√,1024,70802,2.4
3,63, ≥Ã√,903,70849,2.4
3,63, ≥Ã√,1104,70935,1.3
3,63, ≥Ã√,1102,71101,0.8
3,63, ≥Ã√,906,71138,1.4
3,63, ≥Ã√,1022,71231,3.8
3,63, ≥Ã√,905,71242,1.6
3,63, ≥Ã√,902,71243,2.2
3,63, ≥Ã√,902,71312,1.6
3,63, ≥Ã√,1102,71455,0.8
3,63, ≥Ã√,915,71702,2.5
3,63, ≥Ã√,1105,71759,2.4
3,63, ≥Ã√,913,71815,0.8
3,63, ≥Ã√,904,71836,2.8
3,63,Àﬁ…·,1023,71905,1.9
3,63, ≥Ã√,913,72151,0.3
3,63, ≥Ã√,910,72259,2.6
3,63, ≥Ã√,912,72659,0.8
3,63, ≥Ã√,914,72828,0.8
3,63, ≥Ã√,912,73010,0.3
3,63, ≥Ã√,914,73145,0.3
3,63, ≥Ã√,1203,74828,1.8
3,63, ≥Ã√,1202,74909,2.6
3,63, ≥Ã√,1203,74937,0.3
3,63, ≥Ã√,1120,75123,2.6
3,63, ≥Ã√,923,75129,2.2
3,63, ≥Ã√,916,75159,0.3
3,63, ≥Ã√,1119,75234,2.3
3,63, ≥Ã√,1118,75249,1.2
3,63, ≥Ã√,911,75718,1.6
3,63, ≥Ã√,924,75726,3
3,63, ≥Ã√,1118,75750,0.8
3,63, ≥Ã√,1008,80140,2.4
3,63,ΩªÕ®,907,80240,4
3,63, ≥Ã√,1205,80317,2
3,63, ≥Ã√,1009,80442,2.4
3,63, ≥Ã√,1204,80519,2.6
3,63, ≥Ã√,1127,80536,2
3,63, ≥Ã√,1209,80612,2.6
3,63, ≥Ã√,1204,80621,0.3
3,63, ≥Ã√,1210,80650,2.6
3,63, ≥Ã√,1217,81205,2.6
3,63, ≥Ã√,1212,81212,2.6
3,63, ≥Ã√,1215,81414,2.6
3,63, ≥Ã√,1226,81453,2.2
3,63, ≥Ã√,1023,81533,2.4
3,63, ≥Ã√,1128,81605,1.3
3,63, ≥Ã√,1206,81728,2.2
3,63, ≥Ã√,1121,81949,1.3
3,63,Àﬁ…·,927,82117,0.16
3,63,Œƒ”°,1013,82332,0.45
3,63,Àﬁ…·,1218,84026,0.9
3,63, ≥Ã√,107,84256,3
3,63, ≥Ã√,1230,84426,3.2
3,63,≥¨ –,1028,90604,1.8
3,63,Àﬁ…·,1107,90629,1.4
3,63,ΩªÕ®,1013,90847,1
3,63, ≥Ã√,1031,91030,5
3,63,Œƒ”°,1226,91443,2.1
3,63,Àﬁ…·,1126,91849,0.01
3,63,Àﬁ…·,1126,91849,0.01
3,63, ≥Ã√,918,92114,4.5
3,63,ΩªÕ®,1007,95016,1
3,63,ΩªÕ®,1007,95233,1
3,63,≥¨ –,1007,95645,4
3,63,ΩªÕ®,1007,100127,1
3,63,≥¨ –,1211,100332,3.3
3,63, ≥Ã√,1126,100350,1.8
3,63, ≥Ã√,1126,100524,3.2
3,63,≥¨ –,1129,100635,1.8
3,63,Õº Èπ›,1104,101118,2.4
3,63,≥¨ –,1202,101453,11.9
3,63,≥¨ –,1015,101806,1.8
3,63, ≥Ã√,1219,102610,1.8
3,63,≥¨ –,107,103644,6
3,63,Àﬁ…·,1006,103711,0.7
3,63, ≥Ã√,929,103916,4.9
3,63,Àﬁ…·,903,104514,1
3,63,ΩªÕ®,901,105226,1
3,63, ≥Ã√,1101,105332,5.6
3,63,ΩªÕ®,901,105411,1
3,63, ≥Ã√,1118,105414,1.6
3,63, ≥Ã√,1101,105436,1.8
3,63,Àﬁ…·,1107,105603,1.26
3,63, ≥Ã√,906,105920,3.6
3,63, ≥Ã√,1118,105959,3.9
3,63,≥¨ –,1104,110133,3
3,63, ≥Ã√,1112,110319,5.1
3,63, ≥Ã√,1118,110322,0.2
3,63, ≥Ã√,1219,110400,4.5
3,63, ≥Ã√,1010,110542,4.8
3,63, ≥Ã√,1010,110607,1.5
3,63, ≥Ã√,919,110636,5.1
3,63,ΩªÕ®,1005,110801,1
3,63, ≥Ã√,923,110900,1.4
3,63, ≥Ã√,1219,110914,2
3,63, ≥Ã√,923,110952,1.5
3,63, ≥Ã√,922,111017,4.5
3,63, ≥Ã√,1123,111118,2.4
3,63, ≥Ã√,1202,111133,5.5
3,63, ≥Ã√,1112,111143,0.2
3,63, ≥Ã√,1202,111155,1
3,63, ≥Ã√,1123,111207,5
3,63, ≥Ã√,1227,111300,5
3,63, ≥Ã√,1227,111310,1.2
3,63,ΩªÕ®,1005,111354,1
3,63, ≥Ã√,1220,111429,4.9
3,63, ≥Ã√,1117,111512,5.6
3,63, ≥Ã√,1017,111521,4.6
3,63, ≥Ã√,1109,111759,7.4
3,63, ≥Ã√,1225,111913,4.6
3,63, ≥Ã√,1021,111923,1
3,63, ≥Ã√,1018,111924,4.6
3,63, ≥Ã√,112,111954,4.6
3,63, ≥Ã√,112,112015,2.5
3,63, ≥Ã√,1026,112041,3.6
3,63, ≥Ã√,1225,112045,0.3
3,63, ≥Ã√,920,112154,5.1
3,63, ≥Ã√,1021,112338,4.5
3,63, ≥Ã√,1206,112420,1.8
3,63, ≥Ã√,1025,112505,1.8
3,63, ≥Ã√,1206,112524,4
3,63, ≥Ã√,113,112605,5.6
3,63, ≥Ã√,1230,112633,1.8
3,63, ≥Ã√,1122,112649,1.6
3,63, ≥Ã√,114,112659,4.6
3,63, ≥Ã√,1110,112731,1.6
3,63, ≥Ã√,1124,112738,1.6
3,63, ≥Ã√,1230,112750,0.3
3,63, ≥Ã√,927,112802,4
3,63, ≥Ã√,113,112811,2.8
3,63, ≥Ã√,114,112831,3.4
3,63, ≥Ã√,1117,112845,0.2
3,63, ≥Ã√,1025,112857,3.9
3,63, ≥Ã√,927,112914,0.8
3,63, ≥Ã√,1110,112924,4
3,63, ≥Ã√,1115,113011,5.6
3,63, ≥Ã√,912,113031,4.6
3,63, ≥Ã√,1104,113039,4.6
3,63, ≥Ã√,1105,113151,5.6
3,63, ≥Ã√,1216,113212,4.6
3,63, ≥Ã√,1122,113240,3.5
3,63, ≥Ã√,1216,113350,0.3
3,63, ≥Ã√,1001,113457,1.4
3,63, ≥Ã√,1001,113503,0.6
3,63, ≥Ã√,101,113516,4.1
3,63, ≥Ã√,1214,113518,4.6
3,63, ≥Ã√,106,113522,4.6
3,63, ≥Ã√,909,113552,1
3,63, ≥Ã√,101,113612,4.5
3,63, ≥Ã√,1214,113615,1.5
3,63, ≥Ã√,102,113727,4.1
3,63, ≥Ã√,102,113751,1
3,63, ≥Ã√,909,113841,3.7
3,63, ≥Ã√,1228,113841,5.1
3,63, ≥Ã√,908,113855,4.1
3,63, ≥Ã√,1107,113858,4.1
3,63, ≥Ã√,1228,113910,0.3
3,63, ≥Ã√,1229,113948,1.6
3,63, ≥Ã√,104,114003,4.6
3,63, ≥Ã√,1122,114055,0.3
3,63, ≥Ã√,1201,114058,1.4
3,63, ≥Ã√,104,114108,0.3
3,63, ≥Ã√,1229,114128,0.3
3,63, ≥Ã√,1029,114134,5.6
3,63, ≥Ã√,1213,114211,4.6
3,63, ≥Ã√,1018,114214,5.1
3,63, ≥Ã√,1213,114223,1
3,63, ≥Ã√,1114,114245,5.6
3,63, ≥Ã√,908,114258,3.4
3,63, ≥Ã√,1213,114312,0.3
3,63,Œƒ”°,1112,114357,1.7
3,63, ≥Ã√,110,114447,5.6
3,63, ≥Ã√,1031,114507,5.6
3,63, ≥Ã√,1130,114521,5.1
3,63, ≥Ã√,110,114523,1.5
3,63, ≥Ã√,103,114536,4.6
3,63, ≥Ã√,1015,114609,4.6
3,63, ≥Ã√,913,114615,2.6
3,63, ≥Ã√,111,114825,4.6
3,63, ≥Ã√,1226,114830,3.9
3,63, ≥Ã√,111,114944,1.5
3,63, ≥Ã√,1129,115032,4.6
3,63, ≥Ã√,1226,115048,2.1
3,63, ≥Ã√,913,115103,4.5
3,63, ≥Ã√,917,115219,4.6
3,63, ≥Ã√,1129,115223,0.3
3,63, ≥Ã√,1212,115311,4.6
3,63, ≥Ã√,1222,115325,4.6
3,63, ≥Ã√,905,115418,4.6
3,63, ≥Ã√,1221,115418,2.1
3,63, ≥Ã√,1222,115430,0.3
3,63, ≥Ã√,924,115442,2.5
3,63, ≥Ã√,904,115446,5.6
3,63, ≥Ã√,1215,115453,10
3,63, ≥Ã√,911,115458,4.6
3,63, ≥Ã√,1221,115520,0.3
3,63, ≥Ã√,1221,115643,1.5
3,63, ≥Ã√,1218,115721,5.6
3,63, ≥Ã√,1218,115751,1
3,63, ≥Ã√,1027,115802,4.2
3,63, ≥Ã√,1009,115816,4.6
3,63,ΩªÕ®,906,115822,1
3,63, ≥Ã√,1022,115834,5.1
3,63, ≥Ã√,1022,115847,5.1
3,63, ≥Ã√,1204,115847,1.6
3,63, ≥Ã√,1218,115854,0.3
3,63, ≥Ã√,1211,115951,4.8
3,63, ≥Ã√,1211,120011,0.3
3,63, ≥Ã√,930,120015,1.5
3,63, ≥Ã√,1205,120022,1.6
3,63, ≥Ã√,1204,120036,4.2
3,63, ≥Ã√,910,120100,1.8
3,63, ≥Ã√,1027,120105,0.2
3,63, ≥Ã√,1224,120141,5.6
3,63, ≥Ã√,1211,120142,1
3,63, ≥Ã√,1023,120143,2.1
3,63, ≥Ã√,903,120145,4.6
3,63, ≥Ã√,1113,120150,5.1
3,63, ≥Ã√,1205,120208,0.3
3,63, ≥Ã√,1216,120249,5.9
3,63, ≥Ã√,1125,120251,4.6
3,63, ≥Ã√,1223,120254,4.6
3,63, ≥Ã√,1216,120258,6.9
3,63, ≥Ã√,1106,120305,4.6
3,63, ≥Ã√,1217,120310,1.6
3,63, ≥Ã√,1020,120401,4.2
3,63, ≥Ã√,1203,120401,4.1
3,63, ≥Ã√,1116,120422,5.8
